id,to_Text_id,Line_Position,Tsez_Line,English_Translation,Russian_Translation
2121,41,43,"Hemeł zamanał žader yexora kot’u yołäsi sis ečru žek’u oƛixno k’oƛin žaq esirno, šida mi nece q’ʷarid ičäsiƛin.","Some time later an old man with a long beard came running and asked the boy: ""Why are you so sad?""","В это время к юноше пришел один старый человек с длинной бородой и спросил, почему ты настолько опечаленный мол."
2122,41,44,"Žoyä eƛin, howda ɣˤutku k’emot’ya tełer rutira k’ʷeze roqinč’ey ƛexasiƛin.","The boy said: ""I can't turn this house into the wooden case anymore.""","Юноша ответил, не могу укладывать обратно в комод этот дом мол."
2123,41,45,"Ečruni žek’a kot’aq reƛ’an riħin, ɣˤutku k’emot’ya tełxor rutirno.","The old man rubbed his hand on the beard and the house turned into the wooden case.","Старый человек провел рукой по бороде, и дом обратно положил в комод."
2124,41,46,"Nesir beže barkalan boyn, uži iduɣor nexno.","The boy thanked him very much and came home.","Юноша выразил ему благодарность и пошел домой."
2125,41,47,"Idur ayza qułtow, neširu kʷat’izi baqru mixƛ’o, iday maħorno oqno, ɣˤutkoł adäzarno ik’in, yisä k’emot’ yaɣˤirun, elo ixiw ɣˤutku roqno.","On the day when he came home, when it has become late at night, he got outside his home, went in front of his house and right when he opened the box, a big house came into being there.","В тот же день, когда пришел домой, поздно ночью вышел во двор и, становясь перед домом, открыл сундук, где и образовался большой дом."
2126,41,48,"Sasaqozox žaƛ’ay ader moħor yaqru eniw, mada ixiw ɣutku resunosi, tamaša yoqno ƛexun.","Early in the morning, his mother got out earlier than the boy and was very astonished when she found the big house outside.","Завтра утром раньше сына вышла на улицу мама и, видя во дворе большой дом, удивилась."
2127,41,49,"Idurno yik’in užin č’arik’no eniya eƛin, eliz mada łuƛa ixiw ɣˤutku rodinƛin.","The mother went home, woke up the boy and said: ""Someone built a big house outside of ours.""","Пошла домой, разбудила сына и мама сказала, на наше дворе кто-то построил большой дом мол."
2128,41,50,"Moƛaxayn izin žoyän esin, ža žedus ɣˤutku yałrułi.","The boy got up from his sleep and told that it is their house.","Встал ото сна и юноша рассказал о том, что это их дом."
2129,41,51,"Ɣˤutka tełer yaqru eniw, elo kiʕangi rac’a-xana bišʷan, šeƛ’a šeƛ’un resun.","The mother, who had gone into the house, found some food to glut oneself with there, and","Мама зашла в дом и нашла сколько угодно еду, чтобы кушать и одежду, чтобы одевать."
2130,41,52,"Kʷaxatow žax bertenno bodin eniwn, užin, barun nełƛ’ay soder łinasnotow q’ʷariłi anusi bičix zown.","Soon the mother arranged a marriage for the boy and the boy and his wife henceforward were living without any sadness whatsoever.","Скоро сыграли свадьбу сына и с тех пор мать, сын и невеста жили без надобностей."
2131,42,1,"Sis zownoƛax zownč’eyƛax babiw.","Once upon a time there was a father.","Был, говорят, не был один отец."
2132,42,2,"Nesis užin, kidno zownoƛax.","It's said that he had a son and a daughter.","У него были сын и дочь."
2133,42,3,"Sida quł kidbeder halmaɣbin rayno, yizä yizade sadaq yedu ełuyax yižin.","One day, some (female) friends came to the daughter, and took her with them to the bilberries.","Однажды к девушке пришли подруги и они ее забрали с собой за черникой."
2134,42,4,"Že kid ełu yut’ix soder yizixno yičin, kidbazadäy yok’ełno.","While the girl collected bilberries and got higher, she got lost from the girls.","Та девушка, собирая чернику, поднималась все выше и выше и потерялась."
2135,42,5,"Kidbazał xizay yedu kid elar yaħnayx, t’ar yaħnayx yičin yiłaq ɣudi sasiłno.","While the girl walked around hither and thither behind the girls, it got dark around her.","Пока эта девушка туда ходила, сюда ходила за девушками, (день) стемнело."
2136,42,6,"Šebintow roda koƛ’inč’ey kid ƛexunosi, nełder zey bayn.","When - not knowing what to do - the girl was remaining there, a bear came to her.","Девушка осталась, не зная что делать, и к ней пришел медведь."
2137,42,7,"Zeyä ža neła nełdäɣor yižin.","The bear led her to himself.","Медведь забрал ее к себе."
2138,42,8,"Neła rac’ru bišʷan rac’erno yičiräsi zown kid.","He fed the girl with the food that he ate and kept her.","Он ее кормил тем же, что и он ел."
2139,42,9,"ƛˤeb yik’inosi, sida quł dawlaƛ’ zey maħor boqäsi yałzay, kid nełdayn yoxin ʕaƛaɣor yik’in.","A year went by, and one day while the bear went outside for prey, the girl ran away from him and went into a village.","Прошел год и когда медведь вышел в поисках добычи, девушка убежала от него и пошла домой."
2140,42,10,"Xizyo nełar uži odin.","Afterwards, a boy was born to her.","Потом она родила сына."
2141,42,11,"Nesiƛ’ Zeyes Aħyaƛin cin cedin.","She gave him the name ""Bear Ear"".","Его звали «Медвежье ухо»."
2142,42,12,"Ža uži zey iłetown aq’ˤiłxo ik’ix zowno.","That boy grew up just like the bear.","Этот мальчик рос как и медведь."
2143,42,13,"Sida quł ʕaƛoz xalq’imoq łin rixra regirinč’ey, sida kikƛ’o aždaħ baq’ˤułno.","One day, a dragon covered a spring and didn't let the people of the village fetch water.","Однажды дракон прикрыл один источник и не давал жителям села набирать там воду."
2144,42,14,"Xalq’in, ɣuro-posun łin ħaƛa riqinč’ey ačqˤayn rexux zown.","The people and the cattle didn't get water to drink, were thirsty and were dying.","Люди, скот не имели возможность пить воду и умирали от жажды."
2145,42,15,"Aždaħä łi ħaƛuraniƛ, sist’a žek’u ac’anix žamaʕatyoqay oɣxo zown.","The dragon took away one man at a time from the population to eat them, in exchange for letting them drink from the water.","Дракон отбирал от жителей по одному человеку, за то, чтобы дать им пить воду."
2146,42,16,"Sida quł aždaħ baq’ˤułno zawruni kikxar łäħor Zeyes Aħya ik’in.","One day Bear Ear went to the spring the dragon was covering to get water.","Однажды на источник, который был загорожен драконом, за водой пошел «Медвежье ухо»."
2147,42,17,"Aždaħä nesiq łäs sis q’ˤut’u bic’erno.","The dragon filled him one jug of water.","Дракон дал ему набирать один кувшин воды."
2148,42,18,"Xizor utin nexƛ’oräy, hemece ačqˤayx zawru xalq’imo ža łi ħaƛun łiyrno.","While he was going back, many thirsty people drank up that water.","Когда обратно возвращался, столь жаждущие люди закончили пить эту воду."
2149,42,19,"K’ox eƛagon Zeyes Aħya łäs q’ut’u bic’a ik’inosi, aždaħä žan bic’a begirno t’ok’ow näxnoƛin nesiq riyerno.","The second time Bear Ear went to fill the jug with water, the dragon let him fill it and let him know: ""Don't come anymore!""","Второй раз «Медвежье ухо» пошел набирать воду. На этот раз тоже дракон дал ему набирать и предупредил, чтобы больше не приходил."
