ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,Comment,Text_ID,Russian_Translation,Part_of_Speech
49-37,dido1241,"ƛexƛäy bˤaƛ’uru kinaw ɣˤutkoƛ micxirno łiyrno, xedyoqor yezun yedun yičin.",ƛex-ƛay\tb-ˤaƛ’u-ru\tkinaw\tɣˤutku-ƛ\tmicxir-n\tłiyr-n\txediw-qor\ty-ezu-n\tyedu-n\ty-iči-n,ceiling-SUB.ABL\tIII-fall-PST.PRT\tentire\thouse-SUB.ESS\tmoney-TOP\tfinish-PFV.CVB\thusband-POSS.LAT\tII-look-PFV.CVB\tDEM2.IISG-TOP\tII-wait-PST.UNW,"The money that had fallen from the ceiling was finished for the entire house, and she waited and looked for the husband.",stan1293,,49,"Закончила все деньги, которые выпали с потолка, на строительство дома и ждала мужа.",n-nsuf	pref-v-vsuf	adj	n4-nsuf	n3-suf	v-vsuf	n1-nsuf	pref-v-vsuf	pron-suf	pref-v-vsuf
49-38,dido1241,"Yeda ʕaq’lu mołixozo ečruni žek’uder aynosi, ža zikru eƛix esun.",yeda\tʕaq’lu\tmołi-xozo\tečru-ni\tžek’u-der\tay-nosi\tža\tzikru\teƛi-x\tesu-n,DEM2.ISG\tadvice\tteach-PRS.PRT.OBL\told-DEF\tman-APUD.LAT\tcome-ANT.CVB\tDEM1.SG\treligious.recitation\tsay-IPFV.CVB\tfind-PST.UNW,"When he came to the old man who was to teach the advice, he found him reciting religious chants.",stan1293,,49,Когда он пришел к старику-советчику и нашел его за чтением зикр.,pron	n3	v-vsuf	adj-suf	n1-nsuf	v-vsuf	pron	n3	v-vsuf	v-vsuf
49-39,dido1241,Eženi žek’u sadaq šebin riyxosi šayx zown.,eže-ni\tžek’u\tsadaq\tšebin\tr-iy-xosi\tšayx\tzow-n,old-DEF\tman\tall\tthing\tIV-know-PRS.PRT\tsheikh\tbe.NPRS-PST.UNW,The old man was a sheikh who knew everything.,stan1293,,49,"Старик был шейхом, который знал все.",adj-suf	n1	adj	n4	pref-v-vsuf	n1	v-vsuf
49-40,dido1241,"Yisi eženi žek’a idur aynosigon yeda ʕuraw mixƛ’or ezurnon xecin esirno, dey uži, mi šebi q’ʷariʕelno keze boqno nexäsi yoł, ħažataw-q’ʷarʕaraw łinałäyn šida esixanuƛin.",yisi\teže-ni\tžek’u-a\tidu-r\tay-nosi-gon\tyeda\tʕuraw\tmix-ƛ’or\tezur-nan\txeci-n\tesir-n\tdi-s\tuži\tmi\tšebi\tq’ʷariʕel-n\tkeze\tb-oq-n\tnex-asi\tyoł\tħažataw-q’ʷarʕaraw\tłina-łay-n\tšida\tesi-x-anu-ƛin,DEM2.ISG.OBL\told-DEF\tman-ERG\thome-LAT\tcome-ANT.CVB-CNTR\tDEM2.ISG\tmuch\ttime-SUPER.LAT\tshow-INT\tleave-PFV.CVB\task-PST.UNW\tme-GEN1\tson\tyou\twhat\tnecessity-TOP\tmeet\tIII-become-PFV.CVB\tcome-RES.PRT\tbe\tnecessary\twhat.OBL-CONT.ABL-TOP\twhy\ttell-IPFV.CVB-NEG-QUOT,"When that old man came home, he showed him much time(?) and asked: ""My son, what is it that you need, and why don't you tell me what you have necessary?""",stan1293,,49,"Этот старый человек долго заставил его ждать дома и спросил, мой сын, с какой целью ты пришел, почему не рассказываешь о своих надобностях мол.",pron	adj-suf	n1-nsuf	adv-nsuf	v-vsuf-suf	pron	adv	n3-nsuf	v-suf	v-vsuf	v-vsuf	pron-nsuf	n1	pron	pron	n3-suf	comp	pref-v-vsuf	v-vsuf	v	adj	pron-nsuf-suf	pron	v-vsuf-vsuf-suf
49-41,dido1241,"Debi zikru łiyace ičäsi zowsƛin, užä žawab teƛno.",mi-s\tzikru\tłiy-ace\tiči-asi\tzow-s-ƛin\tuži-a\tžawab\tteƛ-n,you-GEN1\treligious.recitation\tend-TERM\twait-RES.PRT\tbe.NPRS-PST.WIT-QUOT\tboy-ERG\tanswer\tgive-PST.UNW,"""I was waiting until your recitation is finished."", answered the boy.",stan1293,,49,"Я ждал пока не закончится чтение твоего зикр мол, ответил юноша.",pron-nsuf	n3	v-vsuf	v-vsuf	v-vsuf-suf	n1-nsuf	n3	v-vsuf
49-42,dido1241,Dey zikru netikin łiyxosianu.,di-s\tzikru\tneti-kin\tłiy-xosi-anu,me-GEN1\treligious.recitation\twhen-even\tend-PRS.PRT-NEG,"""My recitation never ends.",stan1293,,49,Чтение моего зикр никогда не заканчивается.,pron-nsuf	n3	pron-suf	v-vsuf-vsuf
49-43,dido1241,"Šebi zowä deber, nełƛ’asi eso miƛin, eƛin ečruni žek’a.",šebi\tzow-a\tmi-r\tneła-ƛ’-si\tesi-o\tmi-ƛin\teƛi-n\tečru-ni\tžek’u-a,what\tbe.NPRS-INF\tyou-LAT\tDEM1.IISG.OBL-SUPER.ESS-ATTR\ttell-IMPR\tyou-QUOT\tsay-PST.UNW\told-DEF\tman-ERG,"So tell me what you have to tell!"", said the old man.",stan1293,,49,"Тем не менее ты скажи, что тебе нужно мол, спросил старик.",pron	v-vsuf	pron-nsuf	pron-nsuf-suf	v-vsuf	pron-suf	v-vsuf	adj-suf	n1-nsuf
49-44,dido1241,"Di debeq ʕaq’lu mołiranix nexäsi yołƛin, eƛin užä.",di\tmi-q\tʕaq’lu\tmołi-r-ani-x\tnex-asi\tyoł-ƛin\teƛi-n\tuži-a,me\tyou-POSS.ESS\tadvice\tteach-CAUS-MSD-AD.ESS\tcome-RES.PRT\tbe-QUOT\tsay-PST.UNW\tboy-ERG,"""I've come to ask you for advice"", said the boy.",stan1293,,49,"Я пришел к тебе за советом мол, сказал юноша.",pron	pron-nsuf	n3	v-vsuf-deriv-nsuf	v-vsuf	v-suf	v-vsuf	n1-nsuf
49-45,dido1241,"Dey užiƛin, eƛin eženi žek’a, sida ʕaq’lus baha sis ɣˤuruš yołƛin.",di-s\tuži-ƛin\teƛi-n\teže-ni\tžek’u-a\tsida\tʕaq’lu-s\tbaha\tsis\tɣˤuruš\tyoł-ƛin,me-GEN1\tson-QUOT\tsay-PST.UNW\told-DEF\tman-ERG\tone.OBL\tadvice-GEN1\tprice\tone\truble\tbe-QUOT,"""My son,"" said the old man, ""the price of an advice is one ruble.""",stan1293,,49,"Мой сын, сказал старик, один совет стоит один рубль мол.",pron-nsuf	n1-suf	v-vsuf	adj-suf	n1-nsuf	num	n3-nsuf	n3	num	n2	v-suf
49-46,dido1241,"Nedur resunäy di raziyaw yołƛin, nesä esace teqerno ičin.",nedur\tr-esu-näy\tdi\traziyaw\tyoł-ƛin\tnesi-a\tesi-ace\tteqer-n\tiči-n,so\tIV-exist-CND.CVB\tme\tready\tbe-QUOT\tDEM1.ISG.OBL-ERG\ttell-TERM\tlisten.to-PFV.CVB\tbe-PST.UNW,"""If that's the case, I am ready."", and he listened until he told him.",stan1293,,49,"Тогда я согласен мол, слушал, пока он расскажет.",adv	pref-v-vsuf	pron	adj	v-suf	pron-nsuf	v-vsuf	v-vsuf	v-vsuf
49-47,dido1241,"Waħħo gibu bukayn gurow, iħu taqˤor baɣnoƛinno, eƛin šeyxä, žaqay ɣˤurušno yoɣno.",waħo-x\tgibu\tb-ukad-n\tgurow\tiħu\ttaqˤo-r\tb-oɣ-n-ƛin-n\teƛi-n\tšayx-a\tuži-qay\tɣˤuruš-n\ty-oɣ-n,below-AD.ESS\tsand\tIII-see-PFV.CVB\texcept\triver\tover.there-LAT\tIII-cross-PROHIB-QUOT-TOP\tsay-PFV.CVB\tsheikh-ERG\tboy-POSS.ABL\truble-TOP\tII-take.away-PST.UNW,"""Don't cross the river unless you see the sand below!"", said the sheikh and took the ruble from the boy.",stan1293,,49,"Не переправ реку, пока не увидишь внизу песок мол, сказал шейх и взял у юноши рубль.",post-nsuf	n3	pref-v-vsuf	post	n3	adv-nsuf	pref-v-vsuf-suf-suf	v-vsuf	n1-nsuf	n1-nsuf	n2-suf	pref-v-vsuf
49-48,dido1241,"Užiz rok’ƛ’or pikru bayn, dice ixiw ʕaq’lu nesä däq mołäƛin.",uži-z\trok’u-ƛ’or\tpikru\tb-ay-n\tdice\tixiw\tʕaq’lu\tnesi-a\tdi-q\tmołi-a-ƛin,boy-GEN2\theart-SUPER.LAT\tidea\tIII-come-PST.UNW\thow.much\tbig\tadvice\tDEM1.ISG.OBL-ERG\tme-POSS.ESS\tteach-PST.WIT.INT-QUOT,"The boy thought: ""How big an advice did he give me?!""",stan1293,,49,"А юноша подумал, какой большой совет он мне дал мол.",n1-nsuf	n4-nsuf	n3	pref-v-vsuf	pron	adj	n3	pron-nsuf	pron-nsuf	v-vsuf-suf
49-49,dido1241,Yisiz rok’ƛ’osi šebin eženi žek’ur riyx.,yisi-z\trok’u-ƛ’-si\tšebin\teže-ni\tžek’u-r\tr-iy-x,DEM2.ISG.OBL-GEN2\theart-SUPER.ESS-ATTR\tthing\told-DEF\tman-LAT\tIV-know-PRS,The old man knew what he thought.,stan1293,,49,"Старый человек знает то, что у него на сердце.",pron-nsuf	n4-nsuf-suf	n4	adj-suf	n1-nsuf	pref-v-vsuf
49-50,dido1241,"Xizyogon žoyä sisgon ʕaq’lu mołoƛin nesiqor eƛinosi, hudun mi di bayru ʕaq’luƛ’ razi oqxanuwaƛin eƛintow ičin.",xizyogon\tuži-a\tsis-gon\tʕaq’lu\tmołi-o-ƛin\tnesi-qor\teƛi-nosi\thudun\tmi\tdi\tb-odi-ru\tʕaq’lu-ƛ’\trazi\toq-x-anu-ya-ƛin\teƛi-n-tow\tiči-n,again\tboy-ERG\tone-CNTR\tadvice\tteach-IMPR-QUOT\tDEM1.ISG.OBL-POSS.LAT\tsay-ANT.CVB\tnevertheless\tyou\tme\tIII-do-PST.PRT\tadvice-SUPER.ESS\taccept\tbecome-IPFV.CVB-NEG-PST.WIT.Q-QUOT\tsay-PFV.CVB-EMPH\twait-PST.UNW,"When the boy said to him again: ""Give me another advice!"", he said: ""You won't accept my advice anyway.""",stan1293,,49,"Затем, когда юноша попросил его, чтобы ему дал еще один совет, он (старик) так себе проговорил, все равно тебя же не удовлетворяет мой совет мол.",adv	n1-nsuf	num-suf	n3	v-vsuf-suf	pron-nsuf	v-vsuf	adv	pron	pron	pref-v-vsuf	n3-nsuf	comp	v-vsuf-vsuf-vsuf-suf	v-vsuf-suf	v-vsuf
49-51,dido1241,Žar čuqˤno nesiz rok’ƛ’osi šebin eženi žek’a riyärułi.,uži-r\tčuqˤ-n\tnesi-z\trok’u-ƛ’-si\tšebin\teže-ni\tžek’u-a\tr-iyr-rułi,boy-LAT\tnotice-PFV.CVB\tDEM1.ISG.OBL-GEN2\theart-SUPER.ESS-ATTR\tthing\told-DEF\tman-ERG\tIV-find.out-MSD,The boy noticed that the old man found out what he thought.,stan1293,,49,"Юноша почуял, что старик знает то, о чем он думает.",n1-nsuf	v-vsuf	pron-nsuf	n4-nsuf-suf	n4	adj-suf	n1-nsuf	pref-v-vsuf
49-52,dido1241,Hudun ži ɣˤuruš neƛnäy sisgon bodan deber di ʕaq’luƛin razi oqno eženi.,hudun\tži\tɣˤuruš\tneƛ-näy\tsis-gon\tb-odi-an\tmi-r\tdi\tʕaq’lu-ƛin\trazi\toq-n\teže-ni,nevertheless\tnow\truble\tgive-CND.CVB\tone-CNTR\tIII-do-FUT.DEF\tyou-LAT\tme\tadvice-QUOT\tagree\tbecome-PST.UNW\told-DEF,"""Nevertheless, if you give me a ruble, I'll give you another advice."", agreed the old man.",stan1293,,49,"Все-таки я тебе дам еще один совет, если ты дашь мне рубль мол, согласился старик.",adv	adv	n2	v-vsuf	num-suf	pref-v-vsuf	pron-nsuf	pron	n3-suf	comp	v-vsuf	adj-suf
49-53,dido1241,"Q’ˤano äƛirugon nesä žaqay ɣˤurušno yisno, mi qˤišodäy soder ħon xäcinƛin, ʕaq’lun bodin.",q’ˤano\täƛiru-gon\tnesi-a\tuži-qay\tɣˤuruš-n\ty-is-n\tmi\tqˤišod-ay\tsoder\tħon\txeci-n-ƛin\tʕaq’lu-n\tb-odi-n,two\tORD-CNTR\tDEM1.ISG.OBL-ERG\tboy-POSS.ABL\truble-TOP\tII-take-PFV.CVB\tyou\tat.noon-IN.ABL\tafter\tmountain\tleave-PROHIB-QUOT\tadvice-TOP\tIII-do-PST.UNW,"For the second time he took a ruble from the boy and gave him the advice: ""Don't go up the mountain after it got dark!""",stan1293,,49,"Взял у юноши второй рубль и дал совет, ты после обеда гору не переходи мол.",num	num-suf	pron-nsuf	n1-nsuf	n2-suf	pref-v-vsuf	pron	adv-nsuf	post	n2	v-vsuf-suf	n3-suf	pref-v-vsuf
49-54,dido1241,"Xizyogon, hemedurtow dice ixiw ʕaq’lu yisä där žigoƛ’äygon bodäƛin nesiz rok’ƛ’or rayn.",xizyogon\themedur-tow\tdice\tixiw\tʕaq’lu\tyisi-a\tdi-r\tžigoƛ’äy-gon\tb-odi-a-ƛin\tnesi-z\trok’u-ƛ’or\tr-ay-n,again\tso-EMPH\thow.much\tbig\tadvice\tDEM2.ISG.OBL-ERG\tme-LAT\tonce.again-CNTR\tIII-do-PST.WIT.INT-QUOT\tDEM1.ISG.OBL-GEN2\theart-SUPER.LAT\tIV-come-PST.UNW,"Again, he thought: ""What a similarly big advice did he give me once again?!""",stan1293,,49,"Потом еще юноша подумал, какой большой совет он мне дал мол.",adv	adv-suf	pron	adj	n3	pron-nsuf	pron-nsuf	adv-suf	pref-v-vsuf-suf	pron-nsuf	n4-nsuf	pref-v-vsuf
49-55,dido1241,"Sosigon žoyä łˤono ɣˤurušno teƛno, eženi žek’uqor ʕaq’lu bodoƛin eƛin.",sosi-gon\tuži-a\tłˤono\tɣˤuruš-n\tteƛ-n\teže-ni\tžek’u-qor\tʕaq’lu\tb-odi-o-ƛin\teƛi-n,again-CNTR\tboy-ERG\tthree\truble-TOP\tgive-PFV.CVB\told-DEF\tman-POSS.LAT\tadvice\tIII-do-IMPR-QUOT\tsay-PST.UNW,"Again, the boy gave him the third ruble and said to the old man: ""Give me an advice!""",stan1293,,49,"Еще раз юноша отдал третий рубль и попросил старика, чтобы тот дал ему совет.",adv-suf	n1-nsuf	num	n2-suf	v-vsuf	adj-suf	n1-nsuf	n3	pref-v-vsuf-suf	v-vsuf
49-56,dido1241,"Miƛin, eƛin nesä, k’ot’ono, c’ec’mabi c’uda, ozurabi niga, kodi aluk’a ɣˤanazaƛ’ bužzi aqno, nełqay maqˤixno ičiƛin.",mi-ƛin\teƛi-n\tnesi-a\tk’ot’ono\tc’ec’-bi\tc’uda\tozuri-bi\tniga\tkodi\taluk’a\tɣˤanabi-ƛ’\tbužzi\toq-n\tneła-qay\tmaqˤi-x-n\tiči-ƛin,you-QUOT\tsay-PST.UNW\tDEM1.ISG.OBL-ERG\tshort\teyelash-PL\tred\teye-PL\tgreen\thair\twhite\twoman-SUPER.ESS\ttrust\tbecome-PROHIB\tDEM1.IISG.OBL-POSS.ABL\tfar.away-AD.ESS-TOP\tbe-QUOT,"""Don't"", he said, ""believe in a short woman with her eyelashes red, her eyes green and her hair white, but keep away from her!""",stan1293,,49,"Ты не верь короткой женщине, у которой красные ресницы, зеленые глаза, белые волосы и держись от нее подальше.",pron-suf	v-vsuf	pron-nsuf	adj	n4-nsuf	adj	n4-nsuf	adj	n3	adj	n2-nsuf	comp	v-vsuf	pron-nsuf	adv-nsuf-suf	v-suf
49-57,dido1241,"Sisgon ʕaq’lu mołoƛin ƛ’iri uži utinosi, hunix ik’izaƛ’ deberno ħažat yaq ža xizor ƛäxuruni sisini ɣˤurušƛin, endurtow esin eženi žek’a ʕaq’lu, boƛ’araw royxozo łinałno cim xizor biq’ˤir, sabru ader adek’ƛin.",sis-gon\tʕaq’lu\tmołi-o-ƛin\tƛ’iri\tuži\tuti-nosi\thuni-x\tik’i-zaƛ’\tmi-r-n\tħažat\ty-oq\tža\txizor\tƛexu-ru-ni\tsisi-ni\tɣˤuruš-ƛin\tendur-tow\tesi-n\teže-ni\tžek’u-a\tʕaq’lu\tboƛ’araw\tr-odi-xozo\tłina-ł-n\tcim\txizor\tb-iq’ˤir\tsabru\tader\tadek’-ƛin,one-CNTR\tadvice\tteach-IMPR-QUOT\tabove\tboy\tturn.back-ANT.CVB\tway-AD.ESS\tgo-CSL.CVB\tyou-LAT-TOP\tnecessary\tII-become\tDEM1.SG\tback\tremain-PST.PRT-DEF\tother-DEF\truble-QUOT\tthat.way-EMPH\ttell-PFV.CVB\told-DEF\tman-ERG\tadvice\tany\tIV-do-PRS.PRT.OBL\twhat.OBL-CONT.ESS-TOP\tmalice\tback\tIII-move.aside\tpatience\tforward\tpush.forward-QUOT,"When the boy insisted: ""Give me another advice!"", the old man said the advice that way: ""When you go on your way, the remaining ruble will become necessary for you. Anything evil that might be done should be moved aside, and patience should be pushed forward.""",stan1293,,49,"Когда юноша настаивал, чтобы ему дал еще один совет, старик дал ему совет задаром, оставшийся рубль тебе пригодится по дроге мол, сколько бы ты много не знал, злобу отодвинь назад, а терпение продвигай вперед мол.",num-suf	n3	v-vsuf-suf	adv	n1	v-vsuf	n4-nsuf	v-vsuf	pron-nsuf-suf	comp	pref-v	pron	adv	v-vsuf-suf	adj-suf	n2-suf	adv-suf	v-vsuf	adj-suf	n1-nsuf	n3	adj	pref-v-vsuf	pron-nsuf-suf	n3	adv	pref-v	n3	adv	v-suf
49-58,dido1241,Howži nesi žek’a ža uži debez mi hunix ik’iƛin egirno.,howži\tnesi\tžek’u-a\tža\tuži\tmi-z\tmi\thuni-x\tik’i-ƛin\tegir-n,now\tDEM1.ISG.OBL\tman-ERG\tDEM1.SG\tboy\tyou-GEN2\tyou\tway-AD.ESS\tgo-QUOT\tlet-PST.UNW,"Now the man let the boy go: ""Go on your way!""",stan1293,,49,"Затем проводил он того юношу, мол иди своей дорогой.",adv	pron	n1-nsuf	pron	n1	pron-nsuf	pron	n4-nsuf	v-suf	v-vsuf
49-59,dido1241,"Elay oqno ik’iƛ’oräy, yisir hunix xalq’i keze boqno.",ele-ay\toq-n\tik’i-ƛ’oräy\tyisi-r\thuni-x\txalq’i\tkeze\tb-oq-n,there-IN.ABL\tbecome-PFV.CVB\tgo-SIM.CVB\tDEM2.ISG.OBL-LAT\tway-AD.ESS\tpeople\tmeet\tIII-become-PST.UNW,"While he was getting away from there, he met some people on the way.",stan1293,,49,"Когда оттуда дальше шел, по дороге он встретил людей.",adv-nsuf	v-vsuf	v-vsuf	pron-nsuf	n4-nsuf	n3	comp	pref-v-vsuf
49-60,dido1241,Žeda yeda ader egirno eli xizaz bayanƛin.,žedu-a\tyeda\tader\tegir-n\teli\txizaz\tb-ay-an-ƛin,DEM1.IPL.OBL-ERG\tDEM2.ISG\tforward\tsend-PFV.CVB\twe\tbehind\tI.PL-come-FUT.DEF-QUOT,"They sent him ahead, [saying]: ""We'll come behind.""",stan1293,,49,"Они его отправили вперед, мы подоспеем сзади мол.",pron-nsuf	pron	adv	v-vsuf	pron	adv	pref-v-vsuf-suf
49-61,dido1241,"Ža uži qˤilon ok’ełno, sidaɣ ɣˤuɣˤura iħuz lilyoxor ayn.",ža\tuži\tqˤilo-n\tok’eł-n\tsidaɣ\tɣˤuɣˤuru\tiħu-z\tlilyo-xor\tay-n,DEM1.SG\tboy\terroneously-TOP\tgo.away-PFV.CVB\tin.one.place\tmuddy\triver-GEN2\triver.bank-AD.LAT\tcome-PST.UNW,The boy went a wrong way and came to a muddy river bank somewhere.,stan1293,,49,Этот пошел неправильно и добрался до берега одной мутной реки.,pron	n1	adv-suf	v-vsuf	adv	adj	n3-nsuf	n3-nsuf	v-vsuf
49-62,dido1241,Elo waħo gibu bukayx zownanu.,elo\twaħo\tgibu\tb-ukad-x\tzow-n-anu,there\tbelow\tsand\tIII-see-IPFV.CVB\tbe.NPRS-PFV.CVB-NEG,"He didn't see the sand below, there.",stan1293,,49,Там внизу не было видно песка.,adv	post	n3	pref-v-vsuf	v-vsuf-vsuf
49-63,dido1241,Sosisi łäł taqˤor oqanix yisis pikru boqäsi zown.,sosi-si\tłi-ł\ttaqˤo-r\toq-ani-x\tyisi-s\tpikru\tb-oq-asi\tzow-n,at.first-ATTR\twater-CONT.ESS\tover.there-LAT\tbecome-MSD-AD.ESS\tDEM2.ISG.OBL-GEN1\tidea\tIII-become-RES.PRT\tbe.NPRS-PST.UNW,His first idea was to get through the water.,stan1293,,49,Он сначала думал переходить реку.,adv-suf	n4-nsuf	post-nsuf	v-deriv-nsuf	pron-nsuf	n3	pref-v-vsuf	v-vsuf
49-64,dido1241,Xizyo šeyxä äƛiru šebin yisiz rok’ƛ’or raynosi ičiqeqełno.,xizyo\tšayx-a\teƛi-ru\tšebin\tyisi-z\trok’u-ƛ’or\tr-ay-nosi\tičiqeqeł-n,afterwards\tsheikh-ERG\tsay-PST.PRT\tthing\tDEM2.ISG.OBL-GEN2\theart-SUPER.LAT\tIV-come-ANT.CVB\tpause-PST.UNW,Then he remembered what the sheikh had said and paused.,stan1293,,49,"Затем вспомнил то, что ему сказал шейх и приостановился.",adv	n1-nsuf	v-vsuf	n4	pron-nsuf	n4-nsuf	pref-v-vsuf	v-vsuf
49-65,dido1241,"Hemedur iħuz raʕalłix yeda yałzay, guluƛ’no zown žek’u oƛixno.",hemedur\tiħu-z\traʕalłi-x\tyeda\tyoł-zay\tgulu-ƛ’-n\tzow-n\tžek’u\toƛix-n,so\triver-GEN2\tedge-AD.ESS\tDEM2.ISG\tbe-SIM.CVB\thorse-SUPER.ESS-TOP\tride-PFV.CVB\tman\tappear-PST.UNW,"So while he was at the edge of the river, a man riding on a horse appeared.",stan1293,,49,Он стоял на берегу реки и вдруг на коне появился один человек.,adv	n3-nsuf	n4-nsuf	pron	v-vsuf	n3-nsuf-suf	v-vsuf	n1	v-vsuf
49-66,dido1241,"Užide igorno ayn, šebi mi t’o rodixƛin, nesiqay bayan bisno.",uži-de\tigo-r-n\tay-n\tšebi\tmi\tt’o\tr-odi-x-ƛin\tnesi-qay\tbayan\tb-is-n,boy-APUD.ESS\tnear-LAT-TOP\tcome-PFV.CVB\twhat\tyou\there\tIV-do-PRS-QUOT\tDEM1.ISG.OBL-POSS.ABL\tinformation\tIII-take-PST.UNW,"He came near the boy and wanted to know from him: ""What are you doing here?""",stan1293,,49,"Подошел к юноше и спросил у него, что ты тут делаешь мол.",n1-nsuf	post-nsuf-suf	v-vsuf	pron	pron	adv	pref-v-vsuf-suf	pron-nsuf	n3	pref-v-vsuf
49-67,dido1241,"Yisan esin, iħu taqˤor boɣa koƛ’inč’ey ƛexasi yołƛin.",yisi-a-n\tesi-n\tiħu\ttaqˤo-r\tb-oɣ-a\tkoƛ’i-č’ey\tƛexu-asi\tyoł-ƛin,DEM2.ISG.OBL-ERG-TOP\ttell-PST.UNW\triver\tover.there-LAT\tIII-cross-INF\tunderstand.to-NEG.PST.CVB\tremain-RES.PRT\tbe-QUOT,"And he said: ""I don't know how to cross the river to the other side.""",stan1293,,49,"Он рассказал, не знаю как переходить реку на ту сторону мол.",pron-nsuf-suf	v-vsuf	n3	adv-nsuf	pref-v-vsuf	v-vsuf	v-vsuf	v-suf
49-68,dido1241,"Šebi toxaw xabar bexurxoƛin, yisä yedu gulu łäłer k’oƛirno.",šebi\ttoxaw\txabar\tb-exur-x-ƛin\tyisi-a\tyedu\tgulu\tłi-łer\tk’oƛi-r-n,what\tweak\tstory\tIII-kill-PRS-QUOT\tDEM2.ISG.OBL-ERG\tDEM2.IISG\thorse\twater-CONT.LAT\trun-CAUS-PST.UNW,"""What a weak story!"", he [said and] made his horse run into the water.",stan1293,,49,"Что за слабый разговор мол, он заставил прыгать коня в воду.",pron	adj	n3	pref-v-vsuf-suf	pron-nsuf	pron	n3	n4-nsuf	v-vsuf-vsuf
49-69,dido1241,"Boƛƛäɣor bayzaƛ’ortow, gulun, nełaƛ’gon ƛ’irisini ža č’uħarawni žek’un ɣˤuɣˤuruni neł iħä butirno caƛin, boɣno bižin ƛ’iräy wˤałer.",b-oƛƛo-aɣor\tb-ay-zaƛ’or-tow\tgulu-n\tneła-ƛ’-gon\tƛ’iri-si-ni\tža\tč’uħaraw-ni\tžek’u-n\tɣˤuɣˤuru-ni\tneła\tiħu-a\tb-utir-n\tcaƛi-n\tb-oɣ-n\tb-iži-n\tƛ’iräy\twˤał-r,III-middle-IN.VERS\tI.PL-come-POST.CVB-EMPH\thorse-and\tDEM1.IISG.OBL-SUPER.ESS-CNTR\ton-ATTR-DEF\tDEM1.SG\tproud-DEF\tman-and\tmuddy-DEF\tDEM1.IISG.OBL\triver-IN.ESS\tI.PL-turn-PFV.CVB\tstick-PFV.CVB\tI.PL-take.away-PFV.CVB\tI.PL-take.out-PFV.CVB\tfrom.above\tdownward-LAT,"Before they reached the middle, the horse and the proud man on it got stuck in that muddy river, and it pulled them downward.",stan1293,,49,"Не дошли они до середины реки, коня вместе с этим высокомерным человеком мутная река перевернула и унесла оттуда вниз.",pref-adv-nsuf	pref-v-vsuf-suf	n3-suf	pron-nsuf-suf	post-suf-suf	pron	adj-suf	n1-suf	adj-suf	pron	n3-nsuf	pref-v-vsuf	v-vsuf	pref-v-vsuf	pref-v-vsuf	adv	adv-nsuf
49-70,dido1241,"Zamanałäy gulu ƛ’iriɣor boƛixno, ža žek’u na eƛa t’ok’ow iynanu.",zaman-łay\tgulu\tƛ’iri-ɣor\tb-oƛix-n\tža\tžek’u\tna\teƛi-a\tt’ok’ow\tiy-n-anu,time-CONT.ABL\thorse\tabove-IN.ALL\tIII-appear-PFV.CVB\tDEM1.SG\tman\twhere\tsay-INF\tanymore\tknow-PFV.CVB-NEG,"After some time, the horse appeared on the surface, but no one knew where the man was.",stan1293,,49,"Через некоторое время конь появился наверх, а тот человек исчез не известно куда.",n3-nsuf	n3	adv-nsuf	pref-v-vsuf	pron	n1	pron	v-vsuf	adv	v-vsuf-vsuf
